1650	2915
2564	5279
2564	5468
2564	5475
2564	5488
2564	5833
2564	5874
2564	5983
2564	6721
2763	682
2763	684
2763	769
4176	4272
4757	6562
5260	5906
5662	3306
5662	3307
5662	3308
5662	3312
5662	3327
5662	5610
8474	3712
8474	5009
10314	4022
12146	839
12469	3201
12469	3203
12469	3289
12469	3418
13884	1409
13884	1410
18517	4594
20507	5091
24580	468
28275	3880
28275	5268
33776	5613
33776	5614
45461	5236
46305	3371
46305	3489
48986	4304
48986	4367
48986	6619
48986	6621
51519	231
54607	6984
59211	3323
63105	475
63105	587
63105	588
63105	590
63105	1031
63312	564
64439	667
65371	1982
65371	1986
66067	4194
66067	4196
66067	4618
66067	4938
66067	4939
66067	4940
66067	4941
66067	5029
66067	5093
66067	5303
66067	5305
66067	5557
66067	6360
66067	6718
66067	6792
67706	4402
67706	5958
67706	5972
67706	6231
67706	6866
71257	598
71257	599
71257	1633
71257	3877
84143	3381
85228	1730
87286	4294
87286	4295
87286	4296
87286	5885
87286	6337
87286	6389
87286	6467
91876	5479
91876	5804
101860	674
101860	1027
101860	1029
101860	1035
101860	1038
118509	5291
118509	5292
118509	5310
118509	5934
118509	6820
120987	915
120987	916
120987	917
120987	918
120987	919
120987	928
120987	930
120987	938
120987	951
120987	1092
120987	1093
120987	1094
120987	1138
120987	1159
120987	1823
120987	1849
122885	1098
122885	1100
124770	2015
127324	3734
131837	3754
131837	3758
137460	4200
140203	6493
140203	6522
140454	4883
147896	2250
148428	3382
149004	7079
149004	7080
149004	7088
149298	3913
149298	3920
149298	5240
149407	5896
149407	6371
149407	6373
149407	6376
149407	6380
153891	4428
153891	6842
154649	1399
154649	4496
154649	4522
154649	4560
156427	745
156427	2851
156427	2872
156427	2876
156427	3683
156427	3687
156427	3690
156427	3695
156960	6556
162691	1876
164540	5335
164540	6540
165020	6496
166269	2652
167355	2600
174942	2827
192427	746
208772	4149
209959	2941
209959	2943
209959	5068
209959	5071
215240	5090
215240	6738
215240	6782
224366	3336
224366	3337
224366	3338
224366	3339
224366	3434
224366	3438
224366	3441
224366	3461
224366	5155
224366	5156
224366	5157
224366	5981
224366	6572
226877	64
226877	2819
228282	4159
228282	6534
228282	6535
231179	2760
231179	2763
231179	2770
231179	2773
232664	4661
235327	3119
235327	3964
237233	4773
264973	1160
264973	2535
268643	4483
268643	4507
269976	6994
272052	612
272807	6279
281221	2662
290735	4441
297270	458
304043	4987
309416	4440
311076	4025
311076	4141
317797	4251
319686	5700
320446	2435
320446	2438
321016	3615
321415	3969
321415	3971
321415	3972
323100	447
323100	1218
323100	1219
323100	2077
323100	4087
323100	5881
